area_fips,pop2000,ln_pop2000,black_share,hisp_share
20025,2395,7.781138509845015,0.0025052192066805845,0.04008350730688935
20027,8845,9.087607606593886,0.005765969474279254,0.008253250423968343
20029,10271,9.237079669165805,0.0034076526141563626,0.0060364132022198425
20031,8871,9.090542808520587,0.002592717844662383,0.01544358020516289
20033,1967,7.584264818389059,0.0005083884087442806,0.017793594306049824
20035,36307,10.499765839127752,0.027542898063734268,0.03599856776930069
20037,38248,10.551846550305939,0.018798368542145994,0.023792093704245974
20039,3472,8.15248607578024,0.006048387096774193,0.009792626728110598
20041,19327,9.869258360985468,0.005846742898535727,0.02302478398095928
20043,8249,9.017847259860732,0.020729785428536793,0.011637774275669779
20045,99953,11.512455354485608,0.04329034646283753,0.03269536682240653
20047,3449,8.145839612936841,0.0031893302406494637,0.09712960278341548
20049,3261,8.089789175789319,0.0021465808034345293,0.02177246243483594
20051,27506,10.222159441674654,0.006798516687268232,0.023703919144913838
20053,6524,8.783242963740905,0.036174126302881665,0.035867565910484366
20055,40517,10.609476918109369,0.01411753091295012,0.43305279265493496
20057,32452,10.387517353514955,0.018612104030568222,0.3768334771354616
20059,24784,10.11795356265665,0.012144932214331827,0.026226597805035508
20061,27849,10.234552338068042,0.22977485726597005,0.08449136414233904
20063,3074,8.03073492409854,0.0009759271307742355,0.01236174365647365
20065,2944,7.987524479848767,0.03226902173913043,0.0078125
20067,7905,8.975250749643573,0.0030360531309297912,0.34686907020872865
20069,5918,8.685753832960154,0.0018587360594795538,0.09851301115241635
20071,1534,7.335633981927201,0.001955671447196871,0.11538461538461539
20073,7663,8.944158830970403,0.0018269607203445126,0.017225629648962546
20075,2665,7.887959336599945,0.005628517823639775,0.20637898686679174
20077,6537,8.78523362361273,0.002294630564479119,0.01070827596756922
20079,32885,10.400771905735452,0.016846586589630532,0.07967158278850539
20081,4307,8.36799688505411,0.0018574413745066172,0.23566287439052705
20083,2081,7.640603826393634,0.00913022585295531,0.02691013935607881
20085,12650,9.445412494155667,0.005296442687747036,0.014940711462450592
20087,18450,9.822819649468673,0.003848238482384824,0.012791327913279133
20089,3789,8.239857411018601,0.0002639218791237794,0.007125890736342043
20091,451541,13.020421456132732,0.02683477247913257,0.03986791897081328
20093,4525,8.417372856134026,0.00574585635359116,0.2658563535911602
20095,8675,9.06820060481506,0.00207492795389049,0.01440922190201729
20097,3278,8.094988759303774,0.0021354484441732766,0.02043929225137279
20099,22821,10.03543644366541,0.04771920599447877,0.030673502475789843
20101,2155,7.675546002537848,0.0,0.014385150812064965
20103,68684,11.137271554433694,0.10625473181526993,0.0381457107914507
20105,3578,8.182559264068665,0.001397428731134712,0.01034097261039687
20107,9541,9.163353580751846,0.006288648988575621,0.00911854103343465
20109,3051,8.02322468471667,0.0058997050147492625,0.01638806948541462
20111,35934,10.489439201492518,0.023737964045193967,0.1672789002059331
20113,29560,10.294177375062137,0.008322056833558864,0.019384303112313938
20115,13358,9.499870735285581,0.004791136397664321,0.01923940709687079
20117,10967,9.302646042760209,0.0022795659706391904,0.007568159022522111
20119,4628,8.439880088313567,0.004105445116681072,0.10911840968020743
20121,28340,10.252029513244672,0.015525758645024701,0.01591390261115032
20123,6929,8.843470781627381,0.005195554914129023,0.008803579160051955
20125,36267,10.498663515870101,0.06112995284969807,0.03082692254666777
20127,6113,8.718172930028725,0.0034353018158023883,0.022247668902339278
20129,3494,8.158802490694002,0.002003434459072696,0.14109902690326273
20131,10716,9.2794932306645,0.004945875326614408,0.0070921985815602835
20133,16996,9.740733301234702,0.00894328077194634,0.029065662508825606
20135,3452,8.146709052203319,0.0005793742757821553,0.015063731170336037
20137,5950,8.691146498539675,0.04050420168067227,0.02369747899159664
20139,16713,9.723942138688924,0.002154011847065159,0.015257583916711542
20141,4452,8.401108712395436,0.0006738544474393531,0.0038185085354896678
20143,6164,8.726481196440007,0.0053536664503569115,0.012978585334198572
20145,7235,8.886685639065584,0.05100207325501037,0.041603317208016584
20147,5995,8.698681067461614,0.0026688907422852378,0.006672226855713094
20149,18208,9.809616336926057,0.006700351493848858,0.02257249560632689
20151,9649,9.174609562020384,0.010052855218157321,0.030884029433101874
20153,2966,7.994969522697877,0.0030343897505057315,0.008091706001348618
20155,64793,11.07895285181392,0.02970999953698702,0.05650301730125168
20157,5831,8.670943791222156,0.0025724575544503517,0.009432344366317956
20159,10760,9.283590833715776,0.012267657992565056,0.056133828996282525
20161,62954,11.050159579947797,0.070734186866601,0.045763573402802044
20163,5685,8.645586406184636,0.011257695690413369,0.010554089709762533
20165,3549,8.174421152646497,0.0030994646379261764,0.010425471963933503
20167,7374,8.90571557879409,0.005017629509085977,0.00908597775969623
20169,53599,10.889285690168437,0.032295378645123975,0.060225004197839514
20171,5120,8.540909718033554,0.0013671875,0.0630859375
20173,452901,13.023428837534802,0.09307332065948187,0.08036414139072336
20175,22517,10.02202585845966,0.04196829062486122,0.4213261091619665
20177,169879,12.042841697901759,0.092677729442721,0.07258107241036267
20179,2814,7.942362237674335,0.0014214641080312722,0.01457000710732054
20181,6757,8.818334283552174,0.0038478614769868287,0.08376498446055942
20183,4538,8.420241665339788,0.0015425297487880124,0.007271925958572058
20185,4789,8.47407690034261,0.0014616830235957402,0.05408227187304239
20187,2406,7.785720896534624,0.006234413965087282,0.23690773067331672
20189,5465,8.60611940061064,0.01061299176578225,0.21720036596523332
20191,25944,10.163695647987154,0.007284921369102683,0.03580789392537774
20193,8174,9.008713664124222,0.0047712258380229996,0.01847320773183264
20195,3311,8.105005537547246,0.001812141347025068,0.007852612503775294
20197,6876,8.83579236650274,0.0049447353112274574,0.01861547411285631
20199,1749,7.466799475018602,0.006289308176100629,0.048027444253859346
20201,6458,8.77307495131822,0.0010839269123567668,0.006503561474140601
20203,2531,7.836369760545124,0.001185302252074279,0.18411694982220467
20205,10341,9.243871855184976,0.0036746929697321342,0.0167295232569384
20207,3788,8.239593454305968,0.008183738120380148,0.013727560718057022
20209,157924,11.969869183627177,0.28608064638686964,0.15993135938806008
21001,17275,9.757015648635871,0.025354558610709118,0.007641099855282199
21003,17792,9.78650419705031,0.010903776978417266,0.008262140287769785
21005,19093,9.857077054713464,0.02351647200544702,0.008013408055308228
21007,8293,9.023167064451204,0.029060653563246112,0.006270348486675509
21009,38045,10.546524948610623,0.04110921277434617,0.009331055329215403
21011,11099,9.31461029315198,0.018470132444364358,0.008018740427065501
21013,30049,10.310584661539417,0.024393490631967787,0.006456121667942361
21015,86051,11.362695422722654,0.015758096942510836,0.019778968286248852
21017,19360,9.870964360830568,0.06983471074380165,0.025981404958677685
21019,49721,10.814182658053124,0.025803986243237265,0.011222622232054866
21021,27676,10.228320890618702,0.09781037722214193,0.014236161294984824
21023,8276,9.021115038865434,0.006162397293378444,0.0047124214596423394
21025,16089,9.685891087651035,0.004102181614767854,0.006588352290384735
21027,18633,9.832689481227412,0.028712499329147212,0.0071915418880480865
21029,61178,11.021542926748845,0.004004707574618327,0.006227728922161562
21031,12981,9.471242028892995,0.005238425390956013,0.010399815114397967
21033,13057,9.477079667408038,0.0482499808531822,0.006126981695642185
21035,34182,10.439454468708451,0.03607161664033702,0.013837692352700251
21037,88627,11.392191830575566,0.01595450596319406,0.008631681090412627
21039,5349,8.58466490653125,0.009534492428491307,0.008225836604972891
21041,10170,9.227197489042606,0.019370698131760077,0.032448377581120944
21043,26879,10.199100591564108,0.0013765393057777447,0.00587819487332118
21045,15450,9.645364282325891,0.0031715210355987055,0.012815533980582524
21047,72402,11.189989202301655,0.24223087760006629,0.048424076682964556
21049,33180,10.409702563744435,0.047739602169981916,0.011844484629294756
21051,24586,10.109932454227286,0.04832018221752217,0.013544293500366062
21053,9622,9.171807422259398,0.0011432134691332363,0.012263562668883808
21055,9384,9.146761390333312,0.006606990622335891,0.005115089514066497
21057,7150,8.874867635688053,0.034125874125874124,0.006013986013986014
21059,91542,11.424553162341256,0.044012584387494266,0.009230735618623146
21061,11632,9.3615151997733,0.005759972489683632,0.0055880330123796425
21063,6747,8.816853240627426,0.00029642804209278195,0.005928560841855639
21065,15315,9.636588019266876,0.001110022853411688,0.005288932419196866
21067,260527,12.47046178163761,0.13601661248162378,0.032860317740579674
21069,13787,9.531481398171628,0.01457895118589976,0.007470805831580474
21071,42451,10.65610574858806,0.013003227250241455,0.0061247084874325695
21073,47703,10.772749567980506,0.09437561578936335,0.0111313753851959
21075,7755,8.956093075610639,0.23236621534493876,0.007221147646679561
21077,7845,8.967631665167133,0.015678776290630976,0.010452517527087316
21079,14783,9.60123315090109,0.031049178109991207,0.01319082730163025
21081,22350,10.014581600041716,0.002505592841163311,0.010380313199105146
21083,37024,10.519321629993403,0.04491681071737252,0.023984442523768367
21085,24037,10.087349588848662,0.0050339060614885385,0.0077380704746848605
21087,11499,9.350015354048665,0.026611009653013305,0.009479085137838072
21089,36927,10.516698269778406,0.005768137135429361,0.005524413031115444
21091,8395,9.035391569511642,0.008457415128052412,0.007623585467540202
21093,92629,11.436357546551237,0.11793282881171123,0.033035010633818786
21095,33192,10.410064162012704,0.026271390696553387,0.006507592190889371
21097,17956,9.795679599901822,0.025451102695477835,0.011528179995544665
21099,17459,9.767610553984774,0.06197376711151841,0.00859155736296466
21101,44837,10.710788970398378,0.07145883979748868,0.009657202756651872
21103,15010,9.616471924627508,0.033311125916055964,0.022251832111925385
21105,5254,8.566744970245486,0.09935287400076133,0.010277883517320136
21107,46519,10.74761611027086,0.06238311227670414,0.009093058750188095
21109,13492,9.50985219618154,0.0005188259709457457,0.005336495701156241
21111,693775,13.449902979429535,0.19031242117401176,0.017834312277035063
21113,39043,10.572418881836954,0.03155495223215429,0.01311374638219399
21115,23443,10.062327221849518,0.0025167427377042187,0.0060999018896898865
