area_fips,medhhinc2000,ln_medhhinc2000
38099,33845,10.429546556942707
38101,33670,10.42436251215512
38103,31894,10.370173183307918
38105,31491,10.357457069703907
39001,29315,10.285854609398315
39003,37048,10.519969648160588
39005,39179,10.575896167946674
39007,35607,10.480297526724614
39009,27322,10.215447517447432
39011,43367,10.677454062198027
39013,29714,10.299373594197299
39015,38303,10.553283501082905
39017,47885,10.77655758195572
39019,35509,10.477541464459218
39021,43139,10.67218273933141
39023,40340,10.605098811508203
39025,49386,10.8074222622007
39027,40467,10.608242106137789
39029,34226,10.440740868137397
39031,34701,10.454523783963511
39033,36227,10.497559976154832
39035,39168,10.575615365871998
39037,39307,10.579157899044741
39039,44938,10.713039040966176
39041,67258,11.116291249496818
39043,42746,10.663030902735755
39045,47962,10.778164309689819
39047,36735,10.511485258054378
39049,42734,10.662750135302934
39051,44074,10.693625318409701
39053,30191,10.315299145703156
39055,60200,11.005427631296913
39057,48656,10.792530409917147
39059,30110,10.312612621475779
39061,40964,10.620448911195329
39063,43856,10.688666818542567
39065,34440,10.446973958541667
39067,30318,10.319496874519963
39069,42657,10.660946666064484
39071,35313,10.47200644708059
39073,34261,10.441762960010218
39075,36944,10.517158531594276
39077,40558,10.610488327384608
39079,30661,10.330746767679962
39081,30853,10.336989269338149
39083,38877,10.568158095103524
39085,48763,10.794727107543425
39087,29127,10.279420858038254
39089,44124,10.694759131089272
39091,41479,10.632942554049004
39093,45042,10.715350666801058
39095,38004,10.545446696326641
39097,44212,10.696751524430846
39099,35248,10.470164069042124
39101,38709,10.563827410119956
39103,55811,10.929726261557809
39105,27287,10.21416567728217
39107,42742,10.662937322350137
39109,44109,10.694419122245767
39111,30467,10.324399409633317
39113,40156,10.600527147811418
39115,28868,10.270488994192164
39117,40882,10.618445147359923
39119,35185,10.468375134400649
39121,32940,10.402443003731632
39123,44224,10.697022907127343
39125,40327,10.604776498787697
39127,34383,10.44531753516481
39129,42832,10.665040765760134
39131,31649,10.362461831496553
39133,44347,10.699800341706831
39135,42093,10.647636735062106
39137,46426,10.745614926107391
39139,37397,10.529345766281573
39141,37117,10.521830364668592
39143,40584,10.611129179246525
39145,28008,10.240245462634501
39147,38037,10.546314649196058
39149,44507,10.70340175915424
39151,39824,10.592225024607373
39153,42304,10.652636923211357
39155,38298,10.553152954484112
39157,35489,10.476978068292311
39159,51743,10.854044436277903
39161,39497,10.583979998637826
39163,29465,10.290958397272014
39165,57952,10.96737036068314
39167,34275,10.442171504430515
39169,41538,10.63436394990608
39171,40735,10.614842952744743
39173,44442,10.701940247241344
39175,38839,10.567180175420875
40001,24881,10.121859738971446
40003,30259,10.31754893986965
40005,24752,10.116661572812847
40007,36715,10.510940669885711
40009,27402,10.218371282413054
40011,28356,10.252593926974908
40013,27888,10.235951767759802
40015,27347,10.216362112619931
40017,45439,10.724126046110621
40019,29405,10.288920006894056
40021,26536,10.186257580626888
40023,22743,10.032012684724414
40025,30625,10.329571947847029
40027,41846,10.641751491899196
40029,23705,10.073441275336219
40031,33867,10.430196367929657
40033,27210,10.211339831777291
40035,30997,10.34164570459081
40037,33168,10.409340834675561
40039,28524,10.258501117148194
40041,27996,10.23981692180943
40043,28172,10.246083855865301
40045,27951,10.238208256118535
40047,33006,10.404444642103513
40049,28070,10.242456669355928
40051,32625,10.392834144624995
40053,28977,10.274257690847406
40055,25793,10.15785841626691
40057,22365,10.015252515866948
40059,33705,10.42540147328754
40061,24553,10.108589325349573
40063,22621,10.026633957357836
40065,30737,10.33322241961703
40067,23674,10.072132678513839
40069,24592,10.110176465778377
40071,30762,10.334035441011755
40073,36676,10.509877869169792
40075,26053,10.16788820369854
40077,23962,10.084224521199845
40079,27278,10.21383579548682
40081,31187,10.347756620301231
40083,36784,10.512818247002963
40085,32558,10.390778393168455
40087,37275,10.52607813963294
40089,24162,10.092536430079509
40091,25964,10.16446624215336
40093,30949,10.34009596741305
40095,26437,10.18251982308024
40097,31125,10.345766633767008
40099,30294,10.318704952086971
40101,28438,10.255481557956319
40103,33968,10.433174183943038
40105,29470,10.29112807573174
40107,24324,10.09921879624
40109,35063,10.46490172241293
40111,27652,10.227453337065155
40113,34477,10.448047714031748
40115,27507,10.22219579671801
40117,31661,10.362840918533156
40119,28733,10.265801566988308
40121,28679,10.263920426602184
40123,26955,10.20192408788577
40125,31573,10.360057603961561
40127,22127,10.004553861270931
40129,30078,10.311549286491559
40131,44471,10.702592570321846
40133,25568,10.149096848566002
40135,27615,10.226114382335288
40137,30709,10.332311050221527
40139,35872,10.487712325871886
40141,24828,10.119727327533543
40143,38213,10.550931050837072
40145,41744,10.63931100737651
40147,35816,10.486149999920801
40149,29563,10.294278858410499
40151,28927,10.272530694010324
40153,33581,10.42171570981886
41001,30367,10.321111771468102
41003,41897,10.642969504301549
41005,52080,10.860536276882451
41007,36301,10.499600568082863
41009,45797,10.731973865773508
41011,31542,10.359075270047503
41013,35186,10.468403555198991
41015,30117,10.312845075359636
41017,41847,10.641775388760346
41019,33223,10.4109976861338
41021,33611,10.422608673326225
41023,32560,10.390839820116476
41025,30957,10.340354423783824
41027,38326,10.55388379602844
41029,36461,10.503998475174141
41031,35853,10.48718252453499
41033,31229,10.349102429271342
41035,31537,10.35891673868174
41037,29506,10.292348911477513
41039,36942,10.517104394139265
41041,32769,10.397238225511654
41043,37518,10.532576096795353
41045,30241,10.316953898529778
41047,40314,10.604454082148205
41049,37521,10.532656055217016
41051,41278,10.62808494936932
41053,42311,10.652802378509259
41055,35142,10.467152275317837
41057,34269,10.441996434402057
41059,36249,10.498167073695418
41061,33738,10.426380077520257
41063,32129,10.37751432806502
41065,35959,10.490134679522582
41067,52122,10.861342403487976
41069,28750,10.266393046225497
41071,44111,10.694464463438248
42001,42704,10.662047871644305
42003,38329,10.55396206880912
42005,31557,10.359550713407383
42007,36995,10.518538047359652
42009,32731,10.396077920037964
42011,44714,10.708041930670204
42013,32861,10.400041823264546
42015,35038,10.464188465795766
42017,59727,10.997539458447907
42019,42308,10.652731472447943
42021,30179,10.314901597246703
42023,32212,10.380094332915435
42025,35113,10.466326711254153
42027,36165,10.495847079283381
42029,65295,11.086670742654508
42031,30770,10.334295468316087
42033,31357,10.353192806623015
42035,31064,10.343804871411503
42037,34094,10.43687669471087
42039,33560,10.421090160581143
42041,46707,10.751649325357784
42043,41507,10.633617366693608
42045,50092,10.821616593683924
42047,37550,10.53342865719228
42049,36627,10.508540952336965
42051,27451,10.22015787614662
42053,27581,10.224882408848067
42055,40476,10.60846448484965
42057,34882,10.459726215828614
42059,30352,10.320617692174796
42061,33313,10.413702990176423
42063,30233,10.316689322016014
42065,31722,10.364765725463505
42067,34698,10.454437327386273
42069,34438,10.446915884846131
42071,45507,10.725621439259783
42073,33152,10.408858325619155
42075,40838,10.61736829948298
42077,43449,10.679343115468965
42079,33771,10.427357725022913
42081,34016,10.434586281141675
42083,33040,10.405474227634915
42085,34666,10.453514658501255
42087,32175,10.378945032464328
42089,46257,10.741968082839463
42091,60829,11.01582192792268
42093,38075,10.547313177763362
42095,45234,10.719604295439757
42097,31314,10.351820560871468
42099,41909,10.643255879980666
42101,30746,10.333515183472544
42103,44608,10.705668494120196
42105,32253,10.381366341153338
42107,32699,10.39509977537798
42109,35981,10.490746300336754
42111,30911,10.338867386592495
42113,30279,10.31820968190697
42115,33622,10.422935893593005
42117,32020,10.374115986550706
42119,40336,10.6049996494277
42121,32257,10.381490352934616
42123,36083,10.493577119278669
42125,37607,10.534945482263229
42127,34082,10.436524664667338
42129,37106,10.521533960586822
42131,36365,10.501362052588641
42133,45268,10.720355660085833
44001,50737,10.834410706454594
44003,47617,10.770945119316325
44005,50448,10.828698381784841
44007,36950,10.517320926376348
44009,53103,10.879988702809266
45001,32635,10.393140611069319
45003,37889,10.542416111476454
45005,20898,9.947408739594056
45007,36807,10.513443323459292
45009,24007,10.086100733470296
45011,28591,10.260847261969445
45013,46992,10.757732653438401
45015,39908,10.594332084033399
45017,32736,10.396230668751352
45019,37810,10.54032889688498
45021,33787,10.427831392103027
45023,32425,10.386685009184644
45025,29483,10.291569105033412
45027,27131,10.208432264538738
45029,29733,10.300012819074817
45031,31087,10.344545004347415
45033,26630,10.189793678807979
45035,43316,10.67627736074827
45037,35146,10.467266092754791
45039,30376,10.321408101911638
45041,35144,10.467209185655616
45043,35312,10.471978128496518
45045,41149,10.62495490447336
45047,34702,10.454552601161618
45049,28771,10.267123214370452
45051,36470,10.504245283802726
45053,30727,10.332897025887751
45055,38804,10.566278613081174
45057,34688,10.454149084799319
45059,33933,10.432143271199491
45061,26907,10.200141754786113
45063,44659,10.706811133741756
45065,31577,10.36018428646371
45067,26526,10.185880663054299
45069,26598,10.188591303973109
45071,32867,10.400224393859018
45073,36666,10.50960517412297
45075,29567,10.294414153523169
45077,36214,10.497201063380588
45079,39961,10.595659257474393
45081,35774,10.484976651553191
45083,37579,10.534200662714523
45085,33278,10.412651796975453
45087,31441,10.355868052653099
45089,24214,10.094686257267686
45091,44539,10.704120488830531
46003,29783,10.301693039915031
46005,30510,10.325809777710715
46007,25313,10.139073376740225
46009,30644,10.330192163636712
46011,35438,10.475539969718014
46013,35017,10.463588936836263
46015,32370,10.38498734692029
46017,12692,9.448727152703086
46019,29040,10.276429468938732
46021,28793,10.267887581025693
46023,26060,10.168156850678836
46025,30208,10.315862068945227
46027,27535,10.223213201696582
46029,36257,10.498387745089026
46031,20654,9.935664284231349
46033,36303,10.499655661466162
46035,33476,10.418584043152764
46037,30227,10.316490843682582
46039,31788,10.36684413906007
46041,23272,10.055006200175038
46043,28478,10.25688713834094
46045,32205,10.379876998980992
46047,29631,10.296576389576238
46049,30237,10.316821619022988
46051,33088,10.4069259578681
46053,22732,10.031528902417012
46055,29894,10.30541307034576
46057,33851,10.42972382000155
46059,32377,10.385203573155552
46061,33049,10.405746587635992
46063,25000,10.126631103850338
46065,42970,10.66825747676904
46067,30026,10.30981895197225
46069,31103,10.345059556537576
46071,23945,10.08351481277671
46073,30690,10.331692147613781
46075,30288,10.318506873449104
46077,31262,10.350158581455416
46079,34087,10.436671358912786
46081,31755,10.365805472237076
46083,48338,10.785973279797922
46085,28509,10.257975105879424
46087,35396,10.474354098387241
46089,22380,10.015922981865916
46091,30567,10.327676274642394
46093,36992,10.51845695203205
46095,23219,10.052726188002366
46097,29519,10.292789402801873
46099,42566,10.658811091522749
46101,35467,10.476357965673646
46103,37485,10.531696131937162
46105,27750,10.23099111917458
46107,30086,10.31181522625777
46109,28322,10.251394166783005
46111,33375,10.415562395702551
46113,20916,9.94826969530802
46115,31717,10.36460809372245
46117,41170,10.62546511476395
46119,32500,10.388995368317829
46121,20035,9.905236023070245
46123,28333,10.251782482029256
46125,36059,10.492911764814268
46127,44790,10.709740179201345
46129,27834,10.234013573979798
46135,35374,10.473732365994739
46137,18063,9.801620926132557
47001,35483,10.476808987527663
47003,36729,10.511321912742025
47005,28679,10.263920426602184
47007,28982,10.274430226605869
47009,37862,10.541703249569855
47011,35034,10.464074297511592
47013,25285,10.137966613514083
47015,32809,10.398458146978019
47017,30463,10.324268111422066
47019,27371,10.21723933772096
47021,45836,10.732825087546338
47023,34349,10.444328185145217
47025,25782,10.15743185300305
47027,23958,10.084057576291276
47029,25553,10.14851000556878
47031,34898,10.460184799958176
47033,30015,10.309452535685944
47035,30901,10.33854382482173
47037,39797,10.591546811547127
47039,28741,10.266079953738897
47041,30359,10.32084829289068
47043,39056,10.572751792632742
47045,32788,10.39781787377292
47047,40279,10.603585520307838
47049,23238,10.053544148742807
47051,36044,10.492495693354927
47053,31105,10.34512385694912
47055,34824,10.458062083232134
47057,27997,10.239852640559992
47059,30382,10.321605606767609
47061,22959,10.04146529547803
47063,32350,10.384369299929046
47065,38930,10.569520440604501
47067,19760,9.89141497130186
47069,29111,10.278871388605838
47071,27819,10.233474519468336
47073,31300,10.351373376528244
47075,27671,10.228140212351999
47077,32057,10.37527084723745
47079,30169,10.314570186094999
47081,31013,10.342161750401328
47083,29968,10.30788542468387
47085,35786,10.485312034451807
47087,26502,10.184975480824582
47089,32824,10.398915234122022
47091,23067,10.04615830370029
47093,37454,10.530868792320454
47095,21995,9.99857043378282
47097,29751,10.300618023854234
47099,30498,10.325416386674958
47101,30444,10.323644209387282
47103,33434,10.417328625262575
47105,40401,10.606609816118151
47107,31919,10.3709567227522
47109,30154,10.314072863338863
47111,29867,10.304509470946918
47113,36982,10.518186586766932
47115,31419,10.355168084441255
47117,38457,10.557296012980244
47119,41591,10.635639076689303
47121,29354,10.287184102171144
47123,30337,10.320123368646465
47125,38981,10.57082962691412
47127,36591,10.507557587511348
47129,27712,10.229620811362162
47131,32764,10.397085630635493
47133,26915,10.200439030995058
47135,28061,10.242135990940183
47137,24673,10.113464807318579
47139,29643,10.296981288863073
47141,30914,10.338964434712263
47143,30418,10.322789817432314
47145,33226,10.411087980946425
47147,43174,10.672993741194823
47149,46312,10.74315638575884
47151,24093,10.089676620856572
47153,30959,10.340419027440413
47155,34719,10.455042366516187
47157,39593,10.586407613940557
47159,35625,10.480802917570951
47161,32316,10.3833177425996
47163,33529,10.420166014977355
47165,46030,10.737048636811288
47167,41856,10.64199043481687
47169,32212,10.380094332915435
47171,29863,10.30437553490118
47173,27335,10.2159232113291
47175,28165,10.245835351328815
47177,30920,10.339158502701359
47179,33116,10.407771828258696
47181,26576,10.187763831853076
47183,30008,10.309219291761723
47185,29383,10.28817155479407
47187,69104,11.143367895200482
47189,50140,10.822574371712284
48001,31957,10.37214652814023
48003,34036,10.435174066969449
48005,33806,10.428393580510123
48007,30702,10.332083078033147
48009,38514,10.558777090539833
48011,38194,10.550433714195359
48013,33081,10.406714378426788
48015,38615,10.561396081003364
48017,27901,10.236417809461043
48019,39013,10.571650202901903
48021,43578,10.682307714834224
48023,24627,10.111598681016376
48025,28392,10.253862694326333
48027,36872,10.515207734400343
48029,38328,10.553935978562958
48031,39369,10.580733983564397
48033,29205,10.282095206474409
48035,34181,10.439425213116973
48037,33001,10.404293143019792
48039,48632,10.792037029428558
48041,29104,10.278630900757904
48043,27386,10.21778721289218
48045,29917,10.306182159681624
48047,18622,9.832098956448474
48049,30974,10.340903421876119
48051,33026,10.405050409022934
48053,37921,10.543260327329259
48055,36573,10.507065542233256
48057,35849,10.487070951635932
48059,32463,10.387856258239758
48061,26155,10.171795655804711
48063,31164,10.34701886145075
48065,40285,10.603734470211297
48067,28441,10.25558704504304
48069,30619,10.32937601028517
48071,47964,10.778206008499323
48073,29313,10.285786382612454
48075,27457,10.22037642353585
48077,35738,10.483969827438607
48079,27525,10.22284996159088
48081,29085,10.277977856344862
48083,25658,10.152610692809285
48085,70835,11.168108507813452
48087,25438,10.14399939801143
48089,32425,10.386685009184644
48091,46147,10.739587232400936
48093,28422,10.254918772151807
48095,31313,10.351788625763605
48097,37649,10.536061672450339
48099,35999,10.49124643927466
48101,25446,10.144313838702645
48103,32194,10.379535378766175
48105,29355,10.287218168498287
48107,25769,10.156927498081687
48109,25882,10.161303025381615
48111,27946,10.238029355640393
48113,43324,10.676462032955628
48115,28211,10.247467251790306
48117,29601,10.295563423525277
48119,29094,10.278287246333408
48121,58216,10.971915510026923
48123,28714,10.265140087687639
48125,25898,10.161921024628786
48127,21917,9.99501787038172
48129,29006,10.275257984120195
48131,22416,10.017530268576788
48133,26832,10.19735048406299
48135,31152,10.34663372761198
48137,25298,10.138480620207487
48139,50350,10.826753898146709
48141,31051,10.343386292962181
48143,30708,10.33227848594779
48145,26589,10.188252875406508
48147,34501,10.448743588106625
48149,34526,10.449467942376494
48151,27659,10.227706451275253
48153,26851,10.198058343191331
48155,25813,10.158633519975831
48157,63831,11.063994244741828
48159,31955,10.372083942084382
48161,31283,10.350830097988764
48163,24504,10.10659164851261
48165,30432,10.323249965345116
48167,42419,10.655351654054858
48169,27206,10.211192816193375
48171,38109,10.54820575369157
48173,35655,10.481644668462405
48175,34201,10.440010162389305
48177,28368,10.25301702831399
48179,31368,10.353543543972167
48181,37178,10.523472467467089
48183,35006,10.463274754350781
48185,32280,10.382203122383885
48187,43949,10.690785149725912
48189,31280,10.350734194659248
48191,23016,10.043944905231385
48193,31150,10.3465695242156
48195,35438,10.475539969718014
48197,28312,10.2510410220253
48199,37612,10.535078427396968
48201,42598,10.659562582798547
48203,33520,10.41989755459602
48205,46327,10.743480223454219
48207,23690,10.07280829715283
48209,45006,10.714551093197692
48211,35456,10.476047770106955
48213,32533,10.390010237778945
48215,24863,10.121136033568359
48217,31600,10.360912399575003
48219,31085,10.344480666703438
48221,43668,10.68437084740016
48223,32136,10.377732176039117
48225,28119,10.244200783414595
48227,30805,10.33543229344867
48229,21045,9.95441828120467
48231,36752,10.51194792492888
48233,36588,10.507475596776255
48235,37500,10.532096211958502
48237,32500,10.388995368317829
48239,35254,10.470334276979898
48241,30902,10.338576185710364
48243,32212,10.380094332915435
48245,34706,10.45466786165045
48247,25833,10.159408023364275
48249,28843,10.269622608180354
48251,44621,10.705959879210065
48253,29572,10.294583246676991
48255,26526,10.185880663054299
48257,44783,10.70958388210257
48259,49521,10.810152101015651
48261,25000,10.126631103850338
48263,30433,10.323282824952447
48265,34283,10.442404883468303
48267,29396,10.288613889648762
48269,35625,10.480802917570951
48271,28320,10.251323547807656
48273,29313,10.285786382612454
48275,25453,10.144588893224116
48277,31609,10.36119716915088
48279,27898,10.23631028065218
48281,36176,10.49615119451775
48283,21857,9.992276515350188
48285,29132,10.279592505337806
48287,36280,10.499021904229073
48289,30981,10.341129392339514
48291,38361,10.554796597479278
48293,29366,10.287592821522884
48295,31964,10.372365548494354
48297,32057,10.37527084723745
48299,34830,10.458234363360047
48301,40000,10.596634733096073
48303,32198,10.37965961780224
48305,26694,10.192194100034097
48307,25705,10.154440804489605
48309,33560,10.421090160581143
48311,32500,10.388995368317829
48313,29418,10.289362010879287
48315,25347,10.140415658820954
48317,31836,10.36835300392574
48319,30921,10.339190843704902
48321,32174,10.378913951950253
48323,21232,9.96326475657199
48325,36063,10.493022687972363
48327,24762,10.117065498980637
48329,39082,10.57341728191989
48331,33186,10.409883379222734
48333,30579,10.328068777836522
48335,25399,10.142465082152865
48337,31048,10.343289673048742
48339,50864,10.836910683150585
48341,34852,10.458865803351177
48343,29011,10.275430347393456
48345,28348,10.252311759930146
48347,28301,10.250652418696085
48349,31268,10.35035048934022
48351,28500,10.257659366256743
48353,26209,10.17385814221302
48355,35959,10.490134679522582
48357,38013,10.545683485467018
48359,33713,10.425638798632033
48361,37586,10.534386919616546
48363,31203,10.348269523021242
48365,31909,10.370643380642726
48367,45497,10.725401668699362
48369,30813,10.335691957833914
48371,28033,10.241137666615815
48373,30495,10.325318014730557
48375,29492,10.29187431910954
48377,19860,9.896462937599164
48379,33712,10.42560913604397
48381,42712,10.662235190180022
48383,33231,10.411238454185042
48385,25118,10.131339999578072
48387,27558,10.224048153553849
48389,23306,10.056466117133208
48391,29986,10.308485885054848
48393,44792,10.70978483102873
48395,28886,10.271112327661113
48397,65164,11.08466244818606
48399,27806,10.233007103729488
48401,32898,10.401167144632103
48403,27198,10.210898720168904
48405,27025,10.204517642507408
48407,32220,10.380342656730965
48409,34836,10.458406613812631
48411,30104,10.312413332273273
48413,29746,10.300449948152544
48415,31646,10.36236703727893
48417,30479,10.324793200863425
48419,29112,10.278905739291996
48421,33179,10.409672424652523
48423,37148,10.522665212895898
48425,39404,10.58162261297557
48427,16504,9.711358054751088
48429,29583,10.294955151000439
48431,35129,10.466782279155884
48433,27935,10.237635661893249
48435,34385,10.445375701753937
48437,29846,10.303806106491413
48439,46179,10.740280428278185
48441,34035,10.435144685882051
48443,24219,10.094892728063126
48445,28090,10.24316892009829
48447,28277,10.249804032346637
48449,32452,10.387517353514955
48451,33148,10.408737661968933
48453,46761,10.752804801157161
48455,27070,10.206181382608348
48457,29808,10.30253209284137
48459,33347,10.414723092275086
48461,28977,10.274257690847406
48463,27164,10.209647846233683
48465,28376,10.253298996453458
48467,35029,10.46393156882431
48469,38732,10.564421410731422
48471,31468,10.356726435449133
48473,38136,10.54891399688466
48475,29386,10.288273649435892
48477,36760,10.512165576469624
48479,28100,10.243524855321837
48481,32208,10.379970147879572
48483,31029,10.342677530045913
48485,33780,10.427624190361792
48487,29500,10.292145542327912
48489,22114,10.003966171102347
48491,60642,11.012743001302718
48493,40006,10.596784721847198
48495,30591,10.328461127032336
48497,41933,10.643828385423177
48499,32885,10.400771905735452
48501,32672,10.394273720964392
48503,30499,10.325449175172755
48505,24635,10.111923474978063
48507,16844,9.73174978928182
49001,34544,10.449989152754588
49003,44630,10.706161557623316
49005,39730,10.589861848808644
49007,34036,10.435174066969449
49009,30833,10.336340823963159
49011,53726,10.891652334646002
49013,31298,10.351309476723117
49015,39850,10.592877684218362
49017,35180,10.46823301829155
49019,32387,10.385512386696393
49021,33114,10.407711432667556
49023,38139,10.548992659618232
49025,34247,10.441354248613159
49027,36178,10.49620647826158
49029,50273,10.825223432646178
49031,29625,10.296373878437432
49033,39766,10.590767554818026
49035,48373,10.786697085808159
49037,28137,10.244840715177048
49039,33042,10.405534758490537
49041,35822,10.486317508785204
49043,64962,11.081557762538953
49045,45773,10.73144967661659
49047,34518,10.44923620609135
49049,45833,10.732759634666934
49051,49612,10.81198801893522
49053,37212,10.524386568888449
49055,32000,10.373491181781864
49057,44014,10.692263044109481
50001,43142,10.672252279554662
50003,39926,10.5947830197326
50005,34800,10.457372665762566
50007,47673,10.772120478880746
50009,30490,10.3251540399823
50011,41659,10.637272710686252
50013,43033,10.669722542203239
50015,39356,10.580403719985656
50017,39855,10.593003146862024
50019,31084,10.344448496329132
50021,36743,10.511703010307613
50023,40972,10.620644185556426
50025,38204,10.550695501154628
50027,40688,10.613688487661902
51001,30250,10.317251463458987
51003,50749,10.834647192276401
51005,38545,10.559581668893362
51007,40252,10.602914971053224
51009,37393,10.529238800109523
51011,36507,10.50525930200491
51013,63001,11.050905878263567
51015,43045,10.670001359092055
51017,35013,10.463474700080463
51019,43136,10.67211319427198
51021,30397,10.322099198314179
51023,48731,10.794070656866477
51025,31288,10.350989916435351
51027,22213,10.008432982057622
51029,29882,10.30501157141103
51031,37280,10.526212268799528
51033,39845,10.592752205831848
51035,30597,10.328657243918627
51036,42745,10.663007508460334
51037,28929,10.272599831178495
51041,58537,10.977414311922113
51043,51601,10.851296331126829
51045,37314,10.527123870331945
51047,45290,10.72084153655026
51049,31816,10.367724586887526
51051,23431,10.061815210915432
51053,41582,10.635422660303334
51057,37395,10.529292284625768
51059,81050,11.302821527163822
51061,61999,11.034873534864897
51063,31585,10.360437603332802
51065,46372,10.744451107790292
51067,38056,10.546814038112117
51069,46941,10.756646772970168
51071,34927,10.46101544805463
51073,45421,10.723729832149901
51075,56307,10.93857414032436
51077,28676,10.263815814972762
51079,45931,10.734895549344964
51081,32002,10.37355367982882
51083,29929,10.306583188995559
51085,59223,10.989065258933778
51087,49185,10.803343977946858
51089,31816,10.367724586887526
51091,29732,10.299979185845183
51093,45387,10.722980999412945
51095,55594,10.92583056074651
51097,35941,10.489633984101829
51099,49882,10.817415495221095
51101,49876,10.817295204116476
51103,33239,10.411479164280985
51105,22972,10.042031361984186
51107,80648,11.297849284733777
51109,39402,10.581571855419028
51111,27899,10.236346124873199
51113,39856,10.593028237501962
51115,43222,10.674104903862972
51117,31380,10.353926026287024
51119,36875,10.51528909364212
51121,32330,10.383750870719478
51125,36769,10.512410377841734
51127,53595,10.88921105912562
51131,28276,10.249768667290844
51133,38129,10.548730426438988
51135,30866,10.337410533460776
51137,42889,10.666370661780968
51139,33359,10.415082880004208
51141,28705,10.264826602601737
51143,35153,10.467465242103236
51145,53992,10.896591166423242
51147,31301,10.351405324899678
51149,49877,10.817315253638798
51153,65960,11.096803776673536
51155,33873,10.430373515848633
51157,45943,10.735156776679537
51159,33026,10.405050409022934
51161,47689,10.77245604231587
51163,36035,10.492245967358542
51165,40748,10.615162037709958
51167,26834,10.197425019150417
51169,27339,10.216069533164237
51171,39173,10.57574301295352
51173,30083,10.31171550713322
51175,33995,10.43396873396056
51177,57525,10.959974914903567
51179,66809,11.109593080988315
51181,37558,10.53364168376815
51183,31007,10.341968264428457
51185,27304,10.214788490586542
51187,42422,10.655422374579162
51191,32742,10.396413936414287
51193,35797,10.485619369994788
51195,26149,10.171566227844085
51197,32235,10.38080809774472
51199,57956,10.967439380940613
51510,56054,10.934070790806766
51515,28792,10.267852849758867
51520,27389,10.217896751915566
51530,32410,10.386222296135593
51540,31007,10.341968264428457
51550,50743,10.834528956356191
51560,26090,10.169307378130775
51570,43224,10.674151175523901
51580,30325,10.31972773381225
51590,26900,10.19988156558993
51595,30333,10.319991507759509
51600,67642,11.121984370878163
51610,74924,11.224229545415783
51620,31687,10.363661781116345
51630,34585,10.451175341034686
51640,28236,10.248353038515363
51650,39532,10.584865749496075
51660,29949,10.307251214004534
51670,33196,10.410184665718338
51678,28982,10.274430226605869
51680,32234,10.380777075082664
51683,60409,11.00889337944504
51685,60794,11.015246378874124
51690,27441,10.219793524324475
51700,36597,10.507721548816848
51710,31815,10.367693155666892
51720,22788,10.033989360600286
51730,28851,10.269899933380591
51735,60920,11.017316807009099
51740,33742,10.42649863116592
51750,24654,10.112694438111465
51760,31121,10.345638111452145
51770,30719,10.332636634648445
51775,38997,10.571239999076129
51790,32941,10.40247336149791
51800,41115,10.624128297404996
51810,48705,10.793536973205056
51820,32686,10.394702130653004
51830,37093,10.521183551548075
51840,34335,10.443920521054777
53001,33888,10.430816248401133
53003,33524,10.420016879218796
53005,47044,10.758838612970926
53007,37316,10.527177468080852
53009,36449,10.503669302218212
53011,48376,10.786759101953049
53013,33500,10.419300717813158
53015,39797,10.591546811547127
53017,38464,10.55747801789488
53019,30388,10.321803072623112
53021,38991,10.571086129249698
53023,33398,10.416251296932378
53025,35276,10.470958125008071
53027,34160,10.438810647902507
53029,45513,10.725753278416203
53031,37869,10.54188811442097
53033,53157,10.88100507782618
53035,46840,10.754492817711654
53037,32546,10.39040975222056
53039,34267,10.441938070914238
53041,35511,10.477597786622002
53043,35255,10.470362642153141
53045,39586,10.586230799380681
53047,29726,10.29977736270884
53049,31209,10.348461793739006
53051,31677,10.363346144474624
53053,45204,10.71894085748004
53055,43491,10.680309299119006
53057,42381,10.654455427579775
53059,39317,10.579412274300488
53061,53060,10.879178627691731
53063,37308,10.526963059846754
53065,34673,10.453716565076885
53067,46975,10.757370824281667
53069,39444,10.58263722345222
53071,35900,10.48849257447637
53073,40005,10.596759725284224
53075,28584,10.260602399703245
53077,34828,10.458176939948507
54001,24729,10.115731922981338
54003,38763,10.56522146239033
54005,25669,10.15303931712664
54007,24412,10.102830093664386
54009,32981,10.403686917060819
54011,28479,10.256922252549908
54013,21578,9.979429556111285
54015,22120,10.004237455636272
54017,26744,10.194065428099934
54019,24788,10.118114944081999
54021,22857,10.037012695141119
54023,28916,10.272150354120187
54025,26927,10.200884779674478
54027,31666,10.362998829061379
54029,33759,10.427002327418107
54031,31846,10.368667064416371
54033,30562,10.327512686165203
54035,32434,10.38696253427932
54037,44374,10.700408991312528
54039,33766,10.427209658037139
54041,27066,10.206033606636451
54043,22662,10.028444791940512
54045,24603,10.110623665704521
54047,16931,9.736901540128232
54049,28626,10.262070674744162
54051,30989,10.341387581787455
54053,27134,10.208542833045254
54055,26628,10.189718572720594
54057,31149,10.346537420971563
54059,21347,9.9686664935611
54061,28625,10.262035740856541
54063,27575,10.224664844121703
54065,35016,10.463560378870731
54067,26974,10.202628718076802
54069,30836,10.336438117579153
54071,30429,10.323151380044106
54073,32736,10.396230668751352
54075,26401,10.181157167204903
54077,27927,10.2373492417846
54079,41892,10.642850156893036
54081,28181,10.24640327098345
54083,27299,10.214605350465526
54085,27332,10.215813455900669
