"area_fips","new_exp","old_exp","factor"
"08071",0.135875127942682,0.294268161058426,2.16572499701757
"08073",0,0,NA
"08075",0.128433820906172,0.270781308412552,2.10833335411218
"08077",0.163066526855412,0.569544434547424,3.49271211897724
"08079",0,0,NA
"08081",0.0675231550642366,0.13594263792038,2.013274376635
"08083",0.197795650878761,0.520703017711639,2.63253016635237
"08085",0.226744744168187,0.596620917320251,2.6312447484018
"08087",0.394761791893814,0.874733328819275,2.21585104430413
"08089",0.094443313657643,0.159576639533043,1.68965523712465
"08091",0.221970554926387,0.432616084814072,1.94897960658584
"08093",0.25105663567202,0.76246827840805,3.03703694732904
"08095",0.0431293881644935,0.04312938824296,1.00000000181933
"08097",0.070581218105905,0.259593069553375,3.67793410938111
"08099",0.237867739502137,0.304249435663223,1.27906977339602
"08101",0.172119995539199,0.556038796901703,3.23052992861058
"08103",0.0315436241610738,0.0315436236560345,0.999999983989178
"08105",0.0847975553857907,0.199388846755028,2.35135135497596
"08107",0.334343669853113,0.476101666688919,1.42398887617069
"08109",0.0781456953642384,0.135099336504936,1.72881354341062
"08111",0.192307692307692,0.192307695746422,1.00000001788139
"08113",0.17598017124831,0.50247859954834,2.85531373213256
"08115",0.10482180293501,0.104821801185608,0.9999999833107
"08117",0.0720583913000882,0.327765256166458,4.54860634900209
"08119",0.0785797438882421,0.265424907207489,3.37777770801827
"08121",0.077727952167414,0.0777279511094093,0.999999986388362
"08123",0.30944547670593,NA,NA
"08125",0.0369306524415265,0.0787853896617889,2.13333327339755
"09001",0.146624522746043,0.57249504327774,3.90449723249444
"09003",0.185322830089539,0.790272653102875,4.26430274522063
"09005",0.310685993012073,NA,NA
"09007",0.22388224008052,0.601475119590759,2.68656915070368
"09009",0.186006119510439,0.77380907535553,4.16012697534987
"09011",0.151828609312421,0.332982182502747,2.19314517870319
"09013",0.207813828279966,0.650963425636292,3.13243556034835
"09015",0.283489201372536,0.811377227306366,2.86210982068459
"10001",0.190848625343935,0.486946731805801,2.55148147348852
"10003",0.13209278807525,0.435416847467422,3.29629538305586
"10005",0.260854373931113,0.734033346176147,2.81395835965546
"11001",0.0200976704755764,NA,NA
"12001",0.103459597494984,0.39412659406662,3.80947349119282
